TF_name*	Peak_start	Peak_end	Target gene*	tf_gene	tf_bnumber	operon
StpA	720754	720800	ybfK	stpA	b2669	
StpA	720813	720856	ybfK	stpA	b2669	
StpA	736860	736895	ybfL	stpA	b2669	ybfL
StpA	737033	737046	ybfL	stpA	b2669	ybfL
StpA	737450	737496	ybfL	stpA	b2669	ybfL
StpA	737638	737685	ybfL	stpA	b2669	ybfL
StpA	737753	737795	ybfL	stpA	b2669	ybfL
StpA	736838	736876	ybfL	stpA	b2669	ybfL
StpA	737026	737034	ybfL	stpA	b2669	ybfL
StpA	737786	737827	ybfL	stpA	b2669	ybfL
StpA	737907	737944	ybfL	stpA	b2669	ybfL
StpA	736285	736326	ybfQ	stpA	b2669	ybfQ
StpA	736418	736452	ybfQ	stpA	b2669	ybfQ
StpA	736520	736565	ybfQ	stpA	b2669	ybfQ
StpA	736665	736686	ybfQ	stpA	b2669	ybfQ
StpA	736251	736285	ybfQ	stpA	b2669	ybfQ
StpA	736409	736441	ybfQ	stpA	b2669	ybfQ
StpA	736632	736667	ybfQ	stpA	b2669	ybfQ
StpA	736642	736654	ybfQ	stpA	b2669	ybfQ
StpA	752923	752962	ybgD	stpA	b2669	ybgD
StpA	752855	752894	ybgD	stpA	b2669	ybgD
StpA	752969	752978	ybgD	stpA	b2669	ybgD
StpA	753032	753064	ybgD	stpA	b2669	ybgD
StpA	751951	751998	ybgQ	stpA	b2669	ybgQPO
StpA	751982	752021	ybgQ	stpA	b2669	ybgQPO
StpA	752102	752130	ybgQ	stpA	b2669	ybgQPO
StpA	800530	800571	ybhD	stpA	b2669	ybhD
StpA	800554	800597	ybhD	stpA	b2669	ybhD
StpA	800500	800537	ybhD	stpA	b2669	ybhD
StpA	800589	800622	ybhD	stpA	b2669	ybhD
StpA	1063999	1064031	yccE	stpA	b2669	yccE
StpA	1064109	1064141	yccE	stpA	b2669	yccE
StpA	1064290	1064333	yccE	stpA	b2669	yccE
StpA	1064527	1064562	yccE	stpA	b2669	yccE
StpA	1064628	1064637	yccE	stpA	b2669	yccE
StpA	1064787	1064824	yccE	stpA	b2669	yccE
StpA	1064842	1064881	yccE	stpA	b2669	yccE
StpA	1064961	1065001	yccE	stpA	b2669	yccE
StpA	1065132	1065181	yccE	stpA	b2669	yccE
StpA	1065143	1065185	yccE	stpA	b2669	yccE
StpA	1065281	1065289	yccE	stpA	b2669	yccE
StpA	1064133	1064141	yccE	stpA	b2669	yccE
StpA	1064267	1064375	yccE	stpA	b2669	yccE
StpA	1064297	1064333	yccE	stpA	b2669	yccE
StpA	1064440	1064473	yccE	stpA	b2669	yccE
StpA	1064536	1064578	yccE	stpA	b2669	yccE
StpA	1064589	1064615	yccE	stpA	b2669	yccE
StpA	1064685	1064727	yccE	stpA	b2669	yccE
StpA	1064842	1064884	yccE	stpA	b2669	yccE
StpA	1065014	1065046	yccE	stpA	b2669	yccE
StpA	1065191	1065233	yccE	stpA	b2669	yccE
StpA	1065275	1065301	yccE	stpA	b2669	yccE
StpA	1092606	1092648	ycdT	stpA	b2669	
StpA	1092731	1092778	ycdT	stpA	b2669	
StpA	1092866	1092888	ycdT	stpA	b2669	
StpA	1093187	1093231	ycdT	stpA	b2669	
StpA	1093224	1093265	ycdT	stpA	b2669	
StpA	1092944	1092952	ycdT	stpA	b2669	
StpA	1093106	1093153	ycdT	stpA	b2669	
StpA	1095910	1095950	ycdU	stpA	b2669	
StpA	1119186	1119230	yceJ	stpA	b2669	yceJI
StpA	1219522	1219563	ycgH_1	stpA	b2669	
StpA	1219540	1219584	ycgH_1	stpA	b2669	
StpA	1219758	1219800	ycgH_1	stpA	b2669	
StpA	1219953	1219960	ycgH_1	stpA	b2669	
StpA	1220391	1220453	ycgH_1	stpA	b2669	
StpA	1220677	1220723	ycgH_1	stpA	b2669	
StpA	1220697	1220743	ycgH_1	stpA	b2669	
StpA	1220755	1220799	ycgH_1	stpA	b2669	
StpA	1219512	1219546	ycgH_1	stpA	b2669	
StpA	1219638	1219666	ycgH_1	stpA	b2669	
StpA	1220383	1220389	ycgH_1	stpA	b2669	
StpA	1256186	1256197	ycgV	stpA	b2669	ycgV
StpA	1256242	1256275	ycgV	stpA	b2669	ycgV
StpA	1256009	1256050	ycgV	stpA	b2669	ycgV
StpA	1256102	1256108	ycgV	stpA	b2669	ycgV
StpA	1256252	1256278	ycgV	stpA	b2669	ycgV
StpA	1256302	1256329	ycgV	stpA	b2669	ycgV
StpA	1212823	1212864	ycgX	stpA	b2669	ycgX
StpA	1212750	1212778	ycgX	stpA	b2669	ycgX
StpA	1212830	1212864	ycgX	stpA	b2669	ycgX
StpA	1314874	1314916	yciE	stpA	b2669	
StpA	1316046	1316093	yciG	stpA	b2669	yciGFE
StpA	1316120	1316157	yciG	stpA	b2669	yciGFE
StpA	1371719	1371745	ycjM	stpA	b2669	ycjMNOPQRSTUV-ymjB
StpA	1371718	1371751	ycjM	stpA	b2669	ycjMNOPQRSTUV-ymjB
StpA	1371834	1371874	ycjM	stpA	b2669	ycjMNOPQRSTUV-ymjB
StpA	1413542	1413577	ydaC	stpA	b2669	
StpA	1413542	1413577	ydaC	stpA	b2669	
StpA	1413608	1413642	ydaC	stpA	b2669	
StpA	1417878	1417921	ydaE	stpA	b2669	
StpA	1465095	1465120	ydbA_1	stpA	b2669	
StpA	1465337	1465380	ydbA_1	stpA	b2669	
StpA	1465114	1465153	ydbA_1	stpA	b2669	
StpA	1465356	1465400	ydbA_1	stpA	b2669	
StpA	1531741	1531776	ydcC	stpA	b2669	ydcC
StpA	1531788	1531823	ydcC	stpA	b2669	ydcC
StpA	1531815	1531851	ydcC	stpA	b2669	ydcC
StpA	1531870	1531900	ydcC	stpA	b2669	ydcC
StpA	1531967	1532004	ydcC	stpA	b2669	ydcC
StpA	1530121	1530160	ydcD	stpA	b2669	
StpA	1530214	1530254	ydcD	stpA	b2669	
StpA	1530359	1530401	ydcD	stpA	b2669	
StpA	1529991	1530025	ydcD	stpA	b2669	
StpA	1530024	1530056	ydcD	stpA	b2669	
StpA	1530217	1530240	ydcD	stpA	b2669	
StpA	1530368	1530395	ydcD	stpA	b2669	
StpA	1544776	1544788	yddK_1	stpA	b2669	
StpA	1545002	1545047	yddK_1	stpA	b2669	
StpA	1545351	1545398	yddK_1	stpA	b2669	
StpA	1545421	1545440	yddK_1	stpA	b2669	
StpA	1544842	1544871	yddK_1	stpA	b2669	
StpA	1544977	1545013	yddK_1	stpA	b2669	
StpA	1545119	1545154	yddK_1	stpA	b2669	
StpA	1545421	1545462	yddK_1	stpA	b2669	
StpA	1544358	1544396	yddK_2	stpA	b2669	
StpA	1544584	1544627	yddK_2	stpA	b2669	
StpA	1544638	1544674	yddK_2	stpA	b2669	
StpA	1544414	1544452	yddK_2	stpA	b2669	
StpA	1544551	1544583	yddK_2	stpA	b2669	
StpA	1544644	1544674	yddK_2	stpA	b2669	
StpA	1544666	1544696	yddK_2	stpA	b2669	
StpA	1545793	1545802	yddL	stpA	b2669	yddLKJ
StpA	1545962	1546008	yddL	stpA	b2669	yddLKJ
StpA	1546013	1546061	yddL	stpA	b2669	yddLKJ
StpA	1546182	1546217	yddL	stpA	b2669	yddLKJ
StpA	1545739	1545778	yddL	stpA	b2669	yddLKJ
StpA	1545770	1545802	yddL	stpA	b2669	yddLKJ
StpA	1545869	1545905	yddL	stpA	b2669	yddLKJ
StpA	1545970	1546005	yddL	stpA	b2669	yddLKJ
StpA	1546060	1546090	yddL	stpA	b2669	yddLKJ
StpA	1546097	1546128	yddL	stpA	b2669	yddLKJ
StpA	1624554	1624561	ydeI	stpA	b2669	ydeI
StpA	1624655	1624687	ydeJ	stpA	b2669	ydeJ
StpA	1624717	1624762	ydeJ	stpA	b2669	ydeJ
StpA	1624672	1624704	ydeJ	stpA	b2669	ydeJ
StpA	1586750	1586795	ydeP	stpA	b2669	ydeP
StpA	1586767	1586797	ydeP	stpA	b2669	ydeP
StpA	1637272	1637283	ydfO	stpA	b2669	
StpA	1637105	1637140	ydfO	stpA	b2669	
StpA	1754619	1754627	ydhY	stpA	b2669	ydhYVWXUT
StpA	1754772	1754812	ydhY	stpA	b2669	ydhYVWXUT
StpA	1754506	1754543	ydhY	stpA	b2669	ydhYVWXUT
StpA	1754601	1754634	ydhY	stpA	b2669	ydhYVWXUT
StpA	1754691	1754739	ydhY	stpA	b2669	ydhYVWXUT
StpA	1754827	1754835	ydhY	stpA	b2669	ydhYVWXUT
StpA	1755293	1755334	ydhZ	stpA	b2669	
StpA	1775515	1775557	ydiF	stpA	b2669	ydiFO
StpA	1775579	1775605	ydiF	stpA	b2669	ydiFO
StpA	1852965	1853007	ydjE	stpA	b2669	ydjE
StpA	1853026	1853074	ydjE	stpA	b2669	ydjE
StpA	1812712	1812756	ydjO	stpA	b2669	ydjO
StpA	1812745	1812782	ydjO	stpA	b2669	ydjO
StpA	1812952	1812995	ydjO	stpA	b2669	ydjO
StpA	1812656	1812691	ydjO	stpA	b2669	ydjO
StpA	1812805	1812828	ydjO	stpA	b2669	ydjO
StpA	1812980	1812996	ydjO	stpA	b2669	ydjO
StpA	1813093	1813130	ydjO	stpA	b2669	ydjO
StpA	1870402	1870448	yeaI	stpA	b2669	
StpA	1870472	1870516	yeaI	stpA	b2669	
StpA	1870591	1870599	yeaI	stpA	b2669	
StpA	1870665	1870701	yeaI	stpA	b2669	
StpA	1870771	1870809	yeaI	stpA	b2669	
StpA	1870369	1870403	yeaI	stpA	b2669	
StpA	1870434	1870459	yeaI	stpA	b2669	
StpA	1870473	1870516	yeaI	stpA	b2669	
StpA	1870568	1870592	yeaI	stpA	b2669	
StpA	1870700	1870738	yeaI	stpA	b2669	
StpA	1870781	1870811	yeaI	stpA	b2669	
StpA	1946240	1946292	yebB	stpA	b2669	yebB
StpA	1946233	1946253	yebB	stpA	b2669	yebB
StpA	1946288	1946290	yebB	stpA	b2669	yebB
StpA	2012119	2012154	yedN_1	stpA	b2669	
StpA	2012348	2012375	yedN_1	stpA	b2669	
StpA	2012007	2012046	yedN_1	stpA	b2669	
StpA	2012133	2012196	yedN_1	stpA	b2669	
StpA	2012163	2012170	yedN_1	stpA	b2669	
StpA	2012279	2012316	yedN_1	stpA	b2669	
StpA	2012374	2012413	yedN_1	stpA	b2669	
StpA	2012407	2012441	yedN_1	stpA	b2669	
StpA	2011410	2011419	yedN_2	stpA	b2669	
StpA	2011503	2011546	yedN_2	stpA	b2669	
StpA	2011614	2011655	yedN_2	stpA	b2669	
StpA	2011974	2012018	yedN_2	stpA	b2669	
StpA	2011409	2011419	yedN_2	stpA	b2669	
StpA	2011452	2011487	yedN_2	stpA	b2669	
StpA	2011546	2011549	yedN_2	stpA	b2669	
StpA	2011636	2011669	yedN_2	stpA	b2669	
StpA	2011974	2011984	yedN_2	stpA	b2669	
StpA	2011247	2011293	yedN_3	stpA	b2669	
StpA	2011201	2011245	yedN_3	stpA	b2669	
StpA	2033624	2033664	yedR	stpA	b2669	yedRJ
StpA	2033680	2033728	yedR	stpA	b2669	yedRJ
StpA	2033708	2033748	yedR	stpA	b2669	yedRJ
StpA	2033555	2033589	yedR	stpA	b2669	yedRJ
StpA	2033671	2033689	yedR	stpA	b2669	yedRJ
StpA	2033738	2033771	yedR	stpA	b2669	yedRJ
StpA	2033862	2033871	yedS_1	stpA	b2669	
StpA	2033948	2033975	yedS_1	stpA	b2669	
StpA	2033862	2033900	yedS_1	stpA	b2669	
StpA	2033938	2033983	yedS_1	stpA	b2669	
StpA	2057704	2057745	yeeL	stpA	b2669	yeeL_1L_2
StpA	2056663	2056699	yeeN	stpA	b2669	yeeN
StpA	2056761	2056793	yeeN	stpA	b2669	yeeN
StpA	2057567	2057575	yeeN	stpA	b2669	yeeN
StpA	2056689	2056714	yeeN	stpA	b2669	yeeN
StpA	2056738	2056779	yeeN	stpA	b2669	yeeN
StpA	2057571	2057591	yeeN	stpA	b2669	yeeN
StpA	2137569	2137617	yegH	stpA	b2669	yegH
StpA	2137733	2137775	yegH	stpA	b2669	yegH
StpA	2137714	2137742	yegH	stpA	b2669	yegH
StpA	2150988	2151022	yegI	stpA	b2669	yegI
StpA	2151053	2151068	yegI	stpA	b2669	yegI
StpA	2150998	2151014	yegI	stpA	b2669	yegI
StpA	2168136	2168179	yegR	stpA	b2669	yegRZ
StpA	2168291	2168333	yegR	stpA	b2669	yegRZ
StpA	2168387	2168423	yegR	stpA	b2669	yegRZ
StpA	2168219	2168252	yegR	stpA	b2669	yegRZ
StpA	2168323	2168367	yegR	stpA	b2669	yegRZ
StpA	2168334	2168411	yegR	stpA	b2669	yegRZ
StpA	2187669	2187707	yehA	stpA	b2669	
StpA	2187751	2187793	yehA	stpA	b2669	
StpA	2188265	2188301	yehA	stpA	b2669	
StpA	2187668	2187687	yehA	stpA	b2669	
StpA	2188406	2188414	yehA	stpA	b2669	
StpA	2190918	2190927	yehC	stpA	b2669	
StpA	2191014	2191064	yehC	stpA	b2669	
StpA	2191139	2191178	yehC	stpA	b2669	
StpA	2191204	2191235	yehC	stpA	b2669	
StpA	2191506	2191550	yehC	stpA	b2669	
StpA	2191618	2191658	yehC	stpA	b2669	
StpA	2190949	2190991	yehC	stpA	b2669	
StpA	2191087	2191123	yehC	stpA	b2669	
StpA	2191213	2191229	yehC	stpA	b2669	
StpA	2191757	2191797	yehD	stpA	b2669	yehDCBA
StpA	2191849	2191886	yehD	stpA	b2669	yehDCBA
StpA	2192085	2192129	yehD	stpA	b2669	yehDCBA
StpA	2192166	2192207	yehD	stpA	b2669	yehDCBA
StpA	2192318	2192357	yehD	stpA	b2669	yehDCBA
StpA	2192488	2192496	yehD	stpA	b2669	yehDCBA
StpA	2192120	2192161	yehD	stpA	b2669	yehDCBA
StpA	2192186	2192216	yehD	stpA	b2669	yehDCBA
StpA	2192269	2192306	yehD	stpA	b2669	yehDCBA
StpA	2192327	2192358	yehD	stpA	b2669	yehDCBA
StpA	2192400	2192434	yehD	stpA	b2669	yehDCBA
StpA	2204234	2204301	yehK	stpA	b2669	yehK
StpA	2204242	2204293	yehK	stpA	b2669	yehK
StpA	2204234	2204243	yehK	stpA	b2669	yehK
StpA	2204543	2204552	yehL	stpA	b2669	yehLMPQ
StpA	2344263	2344303	yfaL	stpA	b2669	yfaL
StpA	2344404	2344448	yfaL	stpA	b2669	yfaL
StpA	2344423	2344470	yfaL	stpA	b2669	yfaL
StpA	2344328	2344360	yfaL	stpA	b2669	yfaL
StpA	2344400	2344435	yfaL	stpA	b2669	yfaL
StpA	2385726	2385770	yfbK	stpA	b2669	yfbK
StpA	2385767	2385804	yfbK	stpA	b2669	yfbK
StpA	2385814	2385859	yfbL	stpA	b2669	yfbL
StpA	2385936	2385981	yfbL	stpA	b2669	yfbL
StpA	2386639	2386682	yfbL	stpA	b2669	yfbL
StpA	2386797	2386844	yfbL	stpA	b2669	yfbL
StpA	2385850	2385879	yfbL	stpA	b2669	yfbL
StpA	2385936	2385975	yfbL	stpA	b2669	yfbL
StpA	2386710	2386761	yfbL	stpA	b2669	yfbL
StpA	2386897	2386941	yfbM	stpA	b2669	yfbM
StpA	2386877	2386908	yfbM	stpA	b2669	yfbM
StpA	2387736	2387776	yfbN	stpA	b2669	yfbN
StpA	2387907	2387951	yfbN	stpA	b2669	yfbN
StpA	2388436	2388481	yfbN	stpA	b2669	yfbN
StpA	2387727	2387745	yfbN	stpA	b2669	yfbN
StpA	2387911	2387950	yfbN	stpA	b2669	yfbN
StpA	2388467	2388495	yfbN	stpA	b2669	yfbN
StpA	2388578	2388602	yfbO	stpA	b2669	yfbO
StpA	2388751	2388794	yfbO	stpA	b2669	yfbO
StpA	2388573	2388604	yfbO	stpA	b2669	yfbO
StpA	2388646	2388683	yfbO	stpA	b2669	yfbO
StpA	2455621	2455728	yfcV	stpA	b2669	yfcV
StpA	2455655	2455683	yfcV	stpA	b2669	yfcV
StpA	2455757	2455802	yfcV	stpA	b2669	yfcV
StpA	2455916	2455957	yfcV	stpA	b2669	yfcV
StpA	2456034	2456083	yfcV	stpA	b2669	yfcV
StpA	2455727	2455769	yfcV	stpA	b2669	yfcV
StpA	2455802	2455803	yfcV	stpA	b2669	yfcV
StpA	2455920	2455956	yfcV	stpA	b2669	yfcV
StpA	2455971	2455995	yfcV	stpA	b2669	yfcV
StpA	2456051	2456083	yfcV	stpA	b2669	yfcV
StpA	2464109	2464118	yfdC	stpA	b2669	yfdC
StpA	2464107	2464118	yfdC	stpA	b2669	yfdC
StpA	2463088	2463131	yfdF	stpA	b2669	yfdF
StpA	2463239	2463248	yfdF	stpA	b2669	yfdF
StpA	2463318	2463359	yfdF	stpA	b2669	yfdF
StpA	2463467	2463518	yfdF	stpA	b2669	yfdF
StpA	2463512	2463557	yfdF	stpA	b2669	yfdF
StpA	2463692	2463697	yfdF	stpA	b2669	yfdF
StpA	2463772	2463813	yfdF	stpA	b2669	yfdF
StpA	2463928	2463962	yfdF	stpA	b2669	yfdF
StpA	2464005	2464026	yfdF	stpA	b2669	yfdF
StpA	2463035	2463066	yfdF	stpA	b2669	yfdF
StpA	2463140	2463184	yfdF	stpA	b2669	yfdF
StpA	2463239	2463278	yfdF	stpA	b2669	yfdF
StpA	2463298	2463329	yfdF	stpA	b2669	yfdF
StpA	2463361	2463397	yfdF	stpA	b2669	yfdF
StpA	2463480	2463515	yfdF	stpA	b2669	yfdF
StpA	2463508	2463534	yfdF	stpA	b2669	yfdF
StpA	2463951	2463960	yfdF	stpA	b2669	yfdF
StpA	2591102	2591149	yffB	stpA	b2669	yffB-dapE-ypfN
StpA	2629095	2629130	yfgF	stpA	b2669	
StpA	2629609	2629633	yfgH	stpA	b2669	yfgHI
StpA	2629676	2629725	yfgH	stpA	b2669	yfgHI
StpA	2629535	2629574	yfgH	stpA	b2669	yfgHI
StpA	2629586	2629606	yfgH	stpA	b2669	yfgHI
StpA	2629716	2629726	yfgH	stpA	b2669	yfgHI
StpA	2757750	2757776	yfjH	stpA	b2669	yfjH
StpA	2757890	2757899	yfjH	stpA	b2669	yfjH
StpA	2757813	2757830	yfjH	stpA	b2669	yfjH
StpA	2759143	2759190	yfjI	stpA	b2669	yfjI
StpA	2759292	2759299	yfjI	stpA	b2669	yfjI
StpA	2760058	2760099	yfjI	stpA	b2669	yfjI
StpA	2760185	2760226	yfjI	stpA	b2669	yfjI
StpA	2760276	2760315	yfjI	stpA	b2669	yfjI
StpA	2759234	2759274	yfjI	stpA	b2669	yfjI
StpA	2760159	2760186	yfjI	stpA	b2669	yfjI
StpA	2760276	2760316	yfjI	stpA	b2669	yfjI
StpA	2760389	2760396	yfjI	stpA	b2669	yfjI
StpA	2760449	2760495	yfjJ	stpA	b2669	yfjJ
StpA	2760424	2760461	yfjJ	stpA	b2669	yfjJ
StpA	2773398	2773440	yfjW	stpA	b2669	yfjW
StpA	2773532	2773554	yfjW	stpA	b2669	yfjW
StpA	2773613	2773622	yfjW	stpA	b2669	yfjW
StpA	2773762	2773803	yfjW	stpA	b2669	yfjW
StpA	2774069	2774100	yfjW	stpA	b2669	yfjW
StpA	2774129	2774174	yfjW	stpA	b2669	yfjW
StpA	2774294	2774335	yfjW	stpA	b2669	yfjW
StpA	2774349	2774392	yfjW	stpA	b2669	yfjW
StpA	2774521	2774564	yfjW	stpA	b2669	yfjW
StpA	2774705	2774712	yfjW	stpA	b2669	yfjW
StpA	2774771	2774816	yfjW	stpA	b2669	yfjW
StpA	2774878	2774887	yfjW	stpA	b2669	yfjW
StpA	2775011	2775044	yfjW	stpA	b2669	yfjW
StpA	2773356	2773396	yfjW	stpA	b2669	yfjW
StpA	2773398	2773422	yfjW	stpA	b2669	yfjW
StpA	2773548	2773556	yfjW	stpA	b2669	yfjW
StpA	2773583	2773622	yfjW	stpA	b2669	yfjW
StpA	2773680	2773685	yfjW	stpA	b2669	yfjW
StpA	2773809	2773839	yfjW	stpA	b2669	yfjW
StpA	2773928	2773934	yfjW	stpA	b2669	yfjW
StpA	2774028	2774072	yfjW	stpA	b2669	yfjW
StpA	2774340	2774373	yfjW	stpA	b2669	yfjW
StpA	2774428	2774480	yfjW	stpA	b2669	yfjW
StpA	2774473	2774490	yfjW	stpA	b2669	yfjW
StpA	2774707	2774749	yfjW	stpA	b2669	yfjW
StpA	2774830	2774881	yfjW	stpA	b2669	yfjW
StpA	2775011	2775044	yfjW	stpA	b2669	yfjW
StpA	2785914	2785948	ygaQ	stpA	b2669	ygaQ
StpA	2785979	2786022	ygaQ	stpA	b2669	ygaQ
StpA	2786155	2786193	ygaQ	stpA	b2669	ygaQ
StpA	2786314	2786323	ygaQ	stpA	b2669	ygaQ
StpA	2786417	2786460	ygaQ	stpA	b2669	ygaQ
StpA	2786481	2786491	ygaQ	stpA	b2669	ygaQ
StpA	2786735	2786747	ygaQ	stpA	b2669	ygaQ
StpA	2786886	2786931	ygaQ	stpA	b2669	ygaQ
StpA	2787027	2787074	ygaQ	stpA	b2669	ygaQ
StpA	2787317	2787364	ygaQ	stpA	b2669	ygaQ
StpA	2787376	2787438	ygaQ	stpA	b2669	ygaQ
StpA	2787574	2787620	ygaQ	stpA	b2669	ygaQ
StpA	2787798	2787807	ygaQ	stpA	b2669	ygaQ
StpA	2788204	2788235	ygaQ	stpA	b2669	ygaQ
StpA	2788352	2788394	ygaQ	stpA	b2669	ygaQ
StpA	2788466	2788474	ygaQ	stpA	b2669	ygaQ
StpA	2788568	2788577	ygaQ	stpA	b2669	ygaQ
StpA	2785956	2785982	ygaQ	stpA	b2669	ygaQ
StpA	2786103	2786114	ygaQ	stpA	b2669	ygaQ
StpA	2786166	2786188	ygaQ	stpA	b2669	ygaQ
StpA	2786314	2786345	ygaQ	stpA	b2669	ygaQ
StpA	2786482	2786514	ygaQ	stpA	b2669	ygaQ
StpA	2786719	2786748	ygaQ	stpA	b2669	ygaQ
StpA	2787374	2787415	ygaQ	stpA	b2669	ygaQ
StpA	2787541	2787572	ygaQ	stpA	b2669	ygaQ
StpA	2787678	2787712	ygaQ	stpA	b2669	ygaQ
StpA	2787700	2787739	ygaQ	stpA	b2669	ygaQ
StpA	2787797	2787825	ygaQ	stpA	b2669	ygaQ
StpA	2787806	2787822	ygaQ	stpA	b2669	ygaQ
StpA	2787879	2787913	ygaQ	stpA	b2669	ygaQ
StpA	2788310	2788353	ygaQ	stpA	b2669	ygaQ
StpA	2788465	2788496	ygaQ	stpA	b2669	ygaQ
StpA	2788584	2788618	ygaQ	stpA	b2669	ygaQ
StpA	2884514	2884563	ygcB	stpA	b2669	
StpA	2887070	2887104	ygcB	stpA	b2669	
StpA	2887225	2887264	ygcB	stpA	b2669	
StpA	2887070	2887078	ygcB	stpA	b2669	
StpA	2905775	2905826	ygcG	stpA	b2669	ygcG
StpA	2905794	2905838	ygcG	stpA	b2669	ygcG
StpA	2899431	2899461	ygcU	stpA	b2669	ygcU
StpA	2899544	2899588	ygcW	stpA	b2669	ygcW
StpA	2900372	2900415	ygcW	stpA	b2669	ygcW
StpA	2990459	2990499	ygeF_1	stpA	b2669	
StpA	2990512	2990531	ygeF_1	stpA	b2669	
StpA	2990646	2990655	ygeF_1	stpA	b2669	
StpA	2990737	2990777	ygeF_1	stpA	b2669	
StpA	2990853	2990864	ygeF_1	stpA	b2669	
StpA	2990492	2990524	ygeF_1	stpA	b2669	
StpA	2990648	2990654	ygeF_1	stpA	b2669	
StpA	2990756	2990778	ygeF_1	stpA	b2669	
StpA	2990829	2990864	ygeF_1	stpA	b2669	
StpA	2990877	2990907	ygeF_1	stpA	b2669	
StpA	2990979	2991014	ygeF_2	stpA	b2669	
StpA	2991020	2991061	ygeF_2	stpA	b2669	
StpA	2991233	2991240	ygeG	stpA	b2669	ygeG
StpA	2991323	2991357	ygeG	stpA	b2669	ygeG
StpA	2991503	2991546	ygeG	stpA	b2669	ygeG
StpA	2991673	2991714	ygeG	stpA	b2669	ygeG
StpA	2991085	2991135	ygeG	stpA	b2669	ygeG
StpA	2991233	2991243	ygeG	stpA	b2669	ygeG
StpA	2991355	2991390	ygeG	stpA	b2669	ygeG
StpA	2991463	2991481	ygeG	stpA	b2669	ygeG
StpA	2991635	2991664	ygeG	stpA	b2669	ygeG
StpA	2991696	2991727	ygeG	stpA	b2669	ygeG
StpA	2991784	2991818	ygeH	stpA	b2669	ygeH
StpA	2991976	2992020	ygeH	stpA	b2669	ygeH
StpA	2992128	2992174	ygeH	stpA	b2669	ygeH
StpA	2992149	2992195	ygeH	stpA	b2669	ygeH
StpA	2992357	2992402	ygeH	stpA	b2669	ygeH
StpA	2992458	2992513	ygeH	stpA	b2669	ygeH
StpA	2992505	2992521	ygeH	stpA	b2669	ygeH
StpA	2992625	2992663	ygeH	stpA	b2669	ygeH
StpA	2992935	2992971	ygeH	stpA	b2669	ygeH
StpA	2993313	2993361	ygeH	stpA	b2669	ygeH
StpA	2993428	2993468	ygeH	stpA	b2669	ygeH
StpA	2991923	2991936	ygeH	stpA	b2669	ygeH
StpA	2992003	2992044	ygeH	stpA	b2669	ygeH
StpA	2992128	2992165	ygeH	stpA	b2669	ygeH
StpA	2992246	2992251	ygeH	stpA	b2669	ygeH
StpA	2992346	2992385	ygeH	stpA	b2669	ygeH
StpA	2992507	2992513	ygeH	stpA	b2669	ygeH
StpA	2992654	2992672	ygeH	stpA	b2669	ygeH
StpA	2992757	2992795	ygeH	stpA	b2669	ygeH
StpA	2992889	2992915	ygeH	stpA	b2669	ygeH
StpA	2992984	2993019	ygeH	stpA	b2669	ygeH
StpA	2993024	2993064	ygeH	stpA	b2669	ygeH
StpA	2993295	2993320	ygeH	stpA	b2669	ygeH
StpA	2993574	2993580	ygeI	stpA	b2669	ygeI
StpA	2993684	2993697	ygeI	stpA	b2669	ygeI
StpA	2993548	2993565	ygeI	stpA	b2669	ygeI
StpA	2993784	2993818	ygeI	stpA	b2669	ygeI
StpA	2994582	2994621	ygeK	stpA	b2669	
StpA	2994741	2994781	ygeK	stpA	b2669	
StpA	2994910	2994943	ygeK	stpA	b2669	
StpA	2995008	2995045	ygeK	stpA	b2669	
StpA	2995140	2995181	ygeK	stpA	b2669	
StpA	2995216	2995244	ygeK	stpA	b2669	
StpA	2994445	2994474	ygeK	stpA	b2669	
StpA	2994603	2994640	ygeK	stpA	b2669	
StpA	2994769	2994802	ygeK	stpA	b2669	
StpA	2994780	2994822	ygeK	stpA	b2669	
StpA	2994934	2994945	ygeK	stpA	b2669	
StpA	2995171	2995180	ygeK	stpA	b2669	
StpA	2995236	2995277	ygeK	stpA	b2669	
StpA	2995786	2995796	ygeN_1	stpA	b2669	
StpA	2995784	2995793	ygeN_1	stpA	b2669	
StpA	2995897	2995945	ygeN_1	stpA	b2669	
StpA	2995303	2995346	ygeN_2	stpA	b2669	
StpA	2995493	2995500	ygeN_2	stpA	b2669	
StpA	2995516	2995557	ygeN_2	stpA	b2669	
StpA	2995336	2995386	ygeN_2	stpA	b2669	
StpA	2995436	2995465	ygeN_2	stpA	b2669	
StpA	2995500	2995507	ygeN_2	stpA	b2669	
StpA	2995648	2995673	ygeN_2	stpA	b2669	
StpA	2995731	2995758	ygeN_2	stpA	b2669	
StpA	2995944	2995984	ygeO	stpA	b2669	
StpA	2996186	2996231	ygeO	stpA	b2669	
StpA	2995963	2996006	ygeO	stpA	b2669	
StpA	2996108	2996147	ygeO	stpA	b2669	
StpA	3005157	3005201	ygeV	stpA	b2669	ygeV
StpA	3005214	3005257	ygeV	stpA	b2669	ygeV
StpA	3015789	3015832	ygfK	stpA	b2669	ygfK-ssnA
StpA	3133913	3133951	yghS	stpA	b2669	yghSR
StpA	3133963	3134011	yghS	stpA	b2669	yghSR
StpA	3133900	3133910	yghS	stpA	b2669	yghSR
StpA	3134052	3134092	yghT	stpA	b2669	yghT
